code_name,SMILES,response,total energy,HOMO-LUMO gap/eV,electronic energy,Dipole module/D,Total charge,HOMO,LUMO,Fermi-level/eV,Total dispersion C6,Total dispersion C8,Total polarizability alpha,Total FOD,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
74_Salicylic acid,C1=CC=C(C(=C1)C(=O)O)O,1,-43.51072875,3.804973842,-44.05306499,6.931177818,0,-11.04380664,-7.238823681,-9.141315161,8147.25645,208273.8879,140.8142705,0.095894638,11.77918588,11.77918588,0.371720522,-4.998467774,0.74116682,22.35714286,214.246,204.166,214.0412132,76,0,0.237547704,-0.326337685,0.326337685,0.237547704,1.642857143,2.285714286,2.785714286,2.427448189,3.760054841,761.2685853,19.19615242,16.52742035,7.343916934,10.65149422,7.963010192,4.561432734,2.069753246,3.428134216,1.060167876,1.78019954,0.580856561,0.940872393,-1.4,64072.49494,3.319476858,3.767418199,2.823725286,96.19721312,5.309813353,2.823684157,1.411842078,15.93047088,0,0,4.794537184,13.54282022,0,0,0,24.16967483,16.65155406,10.3785177,27.0431703,21.61785716,0,0,5.125023236,11.74737559,5.309813353,24.16967483,0,0,10.43483659,5.687386275,0,0,14.32497671,14.81782834,0,16.44720201,29.06515831,4.235526235,0,0,89.26,62.65993082,13.21233417,0,5.309813353,0,0,0,0,0,0,13.83083613,95.7626497,0,10.27779616,-1.188171139,-1.063346088,-1.818040071,-4.842376228,0,-3.296711231,-4.998467774,0.125,14,3,5,0,0,0,1,0,1,3,2,6,4,0,0,0,1,0.2924,52.1189,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75_Salicylic acid,C1=CC=C(C(=C1)C(=O)O)O,0,-46.42157272,3.735463611,-47.05384136,3.128502349,0,-9.845359089,-6.109869803,-7.977607114,10414.71474,233538.3856,156.2589679,0.072856576,8.554254063,8.554254063,1.024107471,-4.372942649,0.679879284,41.26666667,209.289,190.137,209.1415788,84,0,0.211024404,-0.39463729,0.39463729,0.211024404,1.666666667,2.466666667,3.066666667,2.719414181,4.341597079,886.322786,27.45566545,26.26371018,7.263710176,14.95144736,12.86917206,3.605461886,2.240203212,2.240203212,1.262419735,1.262419735,0.713679382,0.713679382,-0.9,4376516.407,2.208542273,5.854433625,3.62537005,117.6852221,15.52742974,1.411842078,0,2.862399314,0,0,0,0,0,0,43.91587777,5.563451492,15.61320236,30.99372274,33.56159536,0,2.862399314,5.309813353,0,31.8195872,6.558985243,35.77554503,0,0,5.309813353,0,0,0,31.67478588,0,0,47.27939065,30.21209354,1.411842078,0,0,52.49,79.46393082,0,0,0,0,0,0,0,0,10.21761638,26.20637829,147.2387553,0,0,6.714293981,-1.486010488,0,-14.6744656,-4.073842593,-12.21873064,0,0.5,15,3,3,0,0,0,1,0,1,3,3,3,9,0,0,0,1,1.0789,60.5473,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76_Salicylic acid,C1=CC=C(C(=C1)C(=O)O)O,0,-36.19756441,3.314913988,-36.72091821,3.003434311,0,-9.68725232,-6.372353516,-8.029785302,6440.37088,146655.3445,123.9867237,0.088826067,13.66602005,13.66602005,0.789211073,-3.867500472,0.725436736,36.16666667,167.227,153.115,167.1110277,66,0,0.122727232,-0.316946099,0.316946099,0.122727232,1.833333333,2.583333333,3.166666667,2.466104202,3.962670407,680.1448738,21.04145188,19.82517807,5.825178069,11.33012702,9.833409428,2.886195832,1.774392433,1.774392433,0.949696217,0.949696217,0.506098108,0.506098108,-0.89,121578.9371,1.801038285,4.214381841,2.624406814,92.3342128,5.309813353,7.229062919,0,0,0,0,0,4.390415048,0,0,12.08483742,37.84893283,18.35471947,5.483034225,23.62211836,0,0,5.309813353,0,19.24270949,6.9758269,35.55034716,0,0,5.309813353,4.390415048,0,0,12.99371937,6.372924901,5.817220841,30.23520484,24.16967483,1.411842078,0,0,12.03,67.0786969,4.390415048,0,0,0,0,0,0,0,0,19.23170331,118.9434727,0,0,-0.789211073,-1.331921296,-1.622624756,-9.123985733,-3.734259259,-7.341470616,0,0.4,12,1,1,0,0,0,1,0,1,1,1,2,5,0,0,0,1,1.9761,48.6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77_Salicylic acid,C1=CC=C(C(=C1)C(=O)O)O,0,-35.40210955,3.745980371,-35.96810874,1.354652387,0,-9.309687209,-5.563681431,-7.436667578,7285.930897,164327.0973,132.7644276,0.075285601,8.133562453,8.133562453,0.252947255,-3.862238993,0.662974971,38.08333333,164.252,148.124,164.1313485,66,0,0.156215748,-0.398728562,0.398728562,0.156215748,1.916666667,2.75,3.333333333,2.485994717,4.012051573,722.2576919,22.61880215,21.89442719,5.894427191,12.24081062,10.76246118,2.920820393,1.809016994,1.809016994,0.967008497,0.967008497,0.514754249,0.514754249,-1.02,282458.7197,1.502379095,4.117834347,2.54834658,96.43462236,11.02953033,1.411842078,2.823684157,0,0,0,0,0,0,0,12.08483742,37.84893283,24.04210575,5.483034225,22.05538747,5.687386275,0,5.309813353,0,19.24270949,12.69554388,29.73312632,0,0,11.02953033,5.687386275,0,0,12.99371937,6.372924901,0,30.23520484,24.16967483,4.235526235,0,0,38.05,66.94886234,0,0,5.719716976,0,0,0,0,0,0,22.05538747,121.6269049,0,0,-0.769535147,-2.393419233,0,-8.402057587,-3.720653817,-7.341239135,0,0.4,12,3,2,0,0,0,1,0,1,2,2,2,6,0,0,0,1,1.4192,53.0801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78_Salicylic acid,C1=CC=C(C(=C1)C(=O)O)O,0,-39.91082956,2.609012779,-40.35658292,1.347791512,0,-9.854143871,-7.245157854,-8.54970069,5187.707663,123358.8452,110.8559052,0.192747903,11.4764607,11.4764607,0.120874906,-2.635336947,0.622815855,23.84615385,181.147,174.091,181.0375077,68,0,0.337435141,-0.47758189,0.47758189,0.337435141,1.769230769,2.538461538,3.230769231,2.681196512,2.776396789,590.9234994,15.2401225,13.08020676,6.080206757,9.192376446,6.501027151,3.198351669,2.206770045,2.206770045,1.405077534,1.405077534,0.851902088,0.851902088,-1.91,22787.48916,3.098147012,2.547661939,1.137927543,83.71577023,20.30225107,2.741517112,14.32270782,6.745045585,1.431199657,5.969305288,0,4.794537184,0,0,0,0,12.08483742,13.99235488,27.68378966,11.65669156,1.431199657,0,0,0,12.46476256,17.64828891,0,11.49902367,15.19344288,5.687386275,11.49902367,0,17.82315906,0,0,15.8410229,12.08483742,2.823684157,1.431199657,0,81.78,47.54904972,4.794537184,0,5.719716976,0,0,0,0,0,14.5825341,9.737918039,60.21215053,0,11.4764607,3.698950775,-1.521476757,-2.394544596,-1.419537037,0,-2.635336947,0,0.125,13,3,5,0,1,1,1,0,1,5,2,5,2,0,0,0,2,0.6957,43.9367,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1,-36.57509119,3.416334899,-37.05131063,2.809247106,0,-10.67341098,-7.257099448,-8.965255212,5390.714646,126410.6813,113.7091694,0.100322173,11.2940501,11.2940501,0.84093065,-3.268920068,0.744036602,23.33333333,166.176,156.096,166.0629942,64,0,0.335182862,-0.493889298,0.493889298,0.335182862,1.833333333,2.583333333,3.166666667,2.397093119,3.511163896,579.6354803,17.45566545,15.72474487,5.724744871,9.847241432,7.724744871,2.816496581,1.695705769,1.695705769,0.959279327,0.959279327,0.505155182,0.505155182,-1.51,29556.15816,2.250214901,3.758873355,1.98503647,84.7319058,9.845671145,5.749511833,0,0,1.431199657,5.969305288,0,4.794537184,0,0,0,31.02156695,4.112275669,20.34698807,26.97703533,5.969305288,1.431199657,0,0,6.851892117,6.558985243,29.73312632,0,5.749511833,4.736862954,0,5.749511833,0,17.63709872,0,0,29.5467078,24.16967483,0,1.431199657,0,46.53,54.8628208,4.794537184,0,0,0,0,0,0,0,9.845671145,13.76802666,76.82170163,0,11.2940501,3.602471065,-0.84093065,-2.402743331,-3.797931784,0,-6.509950357,0,0.222222222,12,1,3,0,0,0,1,0,1,3,1,3,4,0,0,0,1,1.7835,44.5703,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1,-55.42410927,3.108287327,-56.16647058,2.143087521,0,-10.90698928,-7.798650621,-9.352846245,11789.60217,290134.9561,170.8281257,0.197905179,11.53060939,11.53060939,0.821158641,-1.448093207,0.880391594,16.84210526,258.229,248.149,258.0528234,96,0,0.335182868,-0.477639225,0.477639225,0.335182868,0.842105263,1.210526316,1.526315789,2.697495663,2.73333119,898.9137676,22.20422411,19.04124145,9.041241452,13.48737608,9.541241452,4.724744871,3.08522532,3.08522532,1.816496581,1.816496581,1.010310363,1.010310363,-2.82,1479508.934,5.046882057,5.220494472,3.096934477,122.466484,14.95447934,11.49902367,0,0,2.862399314,11.93861058,0,9.589074368,0,0,0,48.33934966,0,22.09297143,35.50962215,11.93861058,2.862399314,0,0,0,0,59.46625264,0,11.49902367,4.736862954,0,11.49902367,0,22.15622696,0,0,31.6820458,48.33934966,0,2.862399314,0,83.83,82.90388689,9.589074368,0,0,0,0,0,0,0,10.21761638,18.56533072,80.90672045,0,23.06121877,7.353761103,-1.675103391,-4.538503697,-7.274759899,0,0,0,0,19,2,5,0,0,0,2,0,2,5,2,5,4,0,0,0,2,2.8753,66.8766,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1,-31.76970135,3.58026966,-32.20594026,3.327,0,-10.4805,-6.9002,-8.6904,4207.963329,101390.0373,101.49157,0.0856,11.45510582,11.45510582,0.093935185,-2.826414872,0.597598729,29.27272727,149.149,142.093,149.0476785,56,0,0.261909423,-0.481584542,0.481584542,0.261909423,1.727272727,2.545454545,3.454545455,2.300964258,2.796999956,559.1118372,13.82590893,12.26371018,5.263710176,8.181245097,6.256799627,2.809586031,1.798811051,1.798811051,1.088260985,1.088260985,0.66606218,0.66606218,-1.51,7563.269515,2.236155362,2.268477911,1.045979713,73.87323584,10.04667631,5.749511833,7.970827321,0,5.907179729,0,4.794537184,0,0,0,12.08483742,12.08483742,0,13.91193761,19.16779355,11.594566,0,0,0,0,11.8687986,24.16967483,0,5.749511833,10.04667631,5.687386275,5.749511833,0,12.46616497,4.794537184,0,8.224551337,24.16967483,1.411842078,0,0,38.33,48.07273791,4.794537184,0,5.309813353,0,0,0,0,0,4.736862954,9.636393415,56.54275274,0,11.45510582,0.093935185,-0.485069444,-1.888304989,-2.475337774,0,-2.826414872,0,0.125,11,1,3,0,1,1,1,0,1,2,1,3,0,0,0,0,2,1.0175,40.5667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1,-84.7365549,1.977231551,-85.82235704,7.348579255,0,-9.298697264,-7.321513176,-8.310072995,32082.5701,710898.9994,271.0396593,0.302980976,13.59776385,13.59776385,1.026881952,-4.892067769,0.574060445,36.55555556,379.501,346.237,379.2471065,152,0,0.321318959,-0.490079572,0.490079572,0.321318959,1.481481481,2.259259259,2.888888889,2.983599718,4.493313883,1725.188122,48.76506652,45.97463395,12.97463395,25.89062274,22.63854379,6.33586831,4.177514952,4.177514952,2.185242272,2.185242272,1.201276503,1.201276503,-2.12,1.28796E+11,4.235083487,10.27527397,7.967260498,208.197784,25.36520758,19.80035718,7.195087025,1.431199657,0,6.031114512,4.794537184,4.794537184,0,0,0,59.23860883,63.61509593,13.78800283,63.38118635,17.50174573,1.431199657,10.20972308,0,52.73029598,31.35937765,23.69070761,0,5.749511833,15.35648966,10.48192346,5.749511833,0,60.92278461,0,0,92.59209806,18.12725612,2.823684157,0,0,90.9,141.2413619,9.589074368,0,0,0,0,0,0,0,5.108808191,50.11450345,264.3193997,0,25.72942472,1.347493769,-8.688100048,-4.55270609,-8.634701162,-4.856960211,-44.33051735,0,0.6,27,3,7,0,0,0,1,0,1,5,3,7,13,0,0,0,1,2.8907,107.6437,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1,-63.60041724,3.313066224,-64.41165169,5.566550388,0,-10.16305481,-6.849944971,-8.506525754,15653.4209,369024.9037,194.2638453,0.127996574,13.32067127,13.32067127,0.878216533,-5.396529553,0.898002734,26.85714286,295.304,279.176,295.1183988,112,0,0.415914055,-0.48569543,0.48569543,0.415914055,1.19047619,1.857142857,2.428571429,2.763485304,3.099586498,1191.995062,29.21266028,25.9893553,9.989355305,16.47868005,13.09322899,5.198801798,3.369872831,3.369872831,1.986154381,1.986154381,1.149211036,1.149211036,-2.01,24439573.15,4.744862134,6.628452129,4.226330537,143.4939492,10.45657993,14.65321402,0,0,0,6.176298517,0,0,13.17124514,0,30.21209354,36.22998601,11.85595913,19.27103705,39.92241204,0,0,0,5.719716976,18.62924145,6.496859684,65.50867135,0,5.749511833,10.45657993,13.17124514,5.749511833,0,6.496859684,6.176298517,0,42.7704657,54.38176837,2.823684157,0,0,35.25,102.1040013,13.17124514,0,0,0,0,0,0,0,0,26.7511669,170.6002843,0,0,0,-4.377239321,-1.550002362,-12.76218449,-13.50959586,-3.901262283,0,0.25,21,2,2,0,0,0,2,0,2,2,1,5,6,0,0,0,2,4.1743,74.9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1,-55.70239813,2.708264514,-56.58340091,3.733497398,0,-9.027051007,-6.318783592,-7.67290651,19683.4987,500386.2317,222.1112619,0.269900203,8.953762755,8.953762755,0.077106481,-4.277816752,0.832153893,33.55,284.428,264.268,284.1347196,104,0,0.064518203,-0.33806509,0.33806509,0.064518203,1.2,1.8,2.35,2.788684247,2.6587842,1294.481471,31.29001055,29.80267548,10.61917206,17.75666594,15.24988908,6.066385658,3.588754548,4.609375275,2.361667673,3.360738439,1.533035551,2.419269265,-1.45,97605331.84,3.474692993,5.505010436,2.433756182,153.0495641,9.799819462,0,0,0,0,0,0,0,0,0,35.93155978,44.97322075,36.01330467,25.08235811,27.41517112,23.1366575,0,4.899909731,0,22.66075154,25.34842322,48.33934966,0,0,4.899909731,11.37477255,0,11.76188495,31.36631568,0,0,34.26706324,58.13031661,0,0,0,6.48,107.723297,0,0,4.899909731,11.76188495,0,0,0,0,0,27.41517112,162.88763,0.399610576,-1.809378779,0,-1.758445767,0,-11.54914221,0,-16.08694046,0,0.294117647,20,0,2,0,1,1,2,0,2,3,0,3,6,0,0,0,3,4.2394,87.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,0,-68.26414832,3.08474955,-69.37443156,1.495937129,0,-9.124034321,-6.03935066,-7.581669897,28205.80798,648624.3113,260.7255552,0.182841526,9.46044383,9.46044383,0.835183768,-5.023970734,0.710902346,41.875,322.496,292.256,322.240899,128,0,0.06446346,-0.367831881,0.367831881,0.06446346,1.041666667,1.666666667,2.291666667,3.106383747,2.728397864,1751.107019,43.08290377,41.89442719,11.89442719,23.5502117,21.34164079,6.341640786,4.065247584,4.065247584,2.667337388,2.667337388,1.679324642,1.679324642,-1.8,27143522784,3.39645702,8.343088615,3.990123457,188.8008697,9.799819462,0,0,0,0,0,0,0,0,0,56.00071519,61.82109416,45.61730955,13.70758556,41.12275669,5.687386275,0,4.899909731,0,38.84045141,30.88734847,65.50867135,0,0,4.899909731,5.687386275,0,0,36.90524094,12.7458498,0,72.3263688,54.38176837,0,0,0,6.48,145.8237672,1.370758556,0,0,0,0,0,0,0,0,39.75199813,251.14382,0,-2.15778815,0,-4.60243501,0,-16.98598288,-13.21537403,-27.68223992,0,0.454545455,24,0,2,1,0,1,2,0,2,2,0,2,10,0,0,0,3,4.3923,103.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,0,-93.09702949,2.54308979,-93.93570635,2.393461432,0,-10.0094379,-7.466280705,-8.737909279,23527.61826,527275.0713,227.5862754,0.184011995,13.53094852,13.53094852,1.160041518,-6.103533445,0.671584372,40.35714286,414.346,394.186,414.1378118,158,0,0.422067028,-0.484101215,0.484101215,0.422067028,1.321428571,2,2.678571429,2.8940262,3.028043132,1470.686824,38.61036599,32.8869589,12.8869589,20.77039705,16.44336853,6.548941336,4.287987677,4.287987677,2.237019038,2.237019038,1.316313729,1.316313729,-2.17,1455657099,7.261553305,9.351688304,7.829161513,185.1370078,20.09335261,12.91086574,14.52981256,0,5.907179729,12.35259703,4.794537184,0,26.34249029,0,6.372924901,37.36996561,24.85157916,17.9002785,68.10809155,5.907179729,0,10.61962671,0,37.48926421,26.11168985,23.69070761,0,11.49902367,20.09335261,26.34249029,11.49902367,0,50.38935909,0,0,54.15041739,18.12725612,2.823684157,0,0,59.59,115.3174918,31.13702747,0,0,0,0,0,0,0,9.473725908,27.49733817,243.4538947,0,13.53094852,-2.561772787,-2.283494412,-7.160881737,-10.86410506,-25.07326223,-18.87466029,0,0.588235294,28,2,5,0,1,1,1,0,1,4,2,11,7,0,1,1,2,3.4407,87.5169,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87_Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,0,-73.83546031,2.03829308,-74.90630729,3.858236918,0,-9.442979327,-7.404698088,-8.423839539,27298.55413,631027.696,255.7609112,0.268074315,13.85864812,13.85864812,1.040971877,-4.544030223,0.486535737,32.92,341.451,314.235,341.1990937,134,0,0.210690405,-0.490082093,0.490082093,0.210690405,1.4,2.2,3,3.016489959,2.939970134,1724.705992,41.49711733,39.17195847,12.17195847,22.91134869,19.61917206,6.263710176,3.776906778,3.776906778,2.196227374,2.196227374,1.25859898,1.25859898,-2.17,12858340890,4.210882892,10.64451232,6.686603138,187.47107,15.1554845,19.80035718,5.783244946,1.431199657,0,0,4.794537184,0,0,0,49.14882307,36.89099839,30.68964582,22.01255417,50.32101431,5.783244946,1.431199657,5.309813353,0,32.05068485,19.55270461,65.50867135,0,5.749511833,10.04667631,0,5.749511833,0,37.95597543,6.372924901,0,69.78814599,54.38176837,1.411842078,0,0,58.56,133.9546309,4.794537184,0,0,0,0,0,0,0,5.108808191,41.84886859,219.6983987,0,13.85864812,2.649635242,-3.209265455,-4.194081808,-11.97349036,-16.8808302,-17.28234755,0,0.380952381,25,2,4,0,0,0,2,0,2,4,2,4,13,0,0,0,2,3.2414,100.198,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88_Tolmetin,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,1,-70.21415429,2.408658301,-71.26368309,2.607199173,0,-9.618866057,-7.210204581,-8.414485748,27022.33438,615309.2739,251.6176305,0.298398684,9.143041383,9.143041383,0.924270115,-4.985843136,0.877996004,50.83333333,326.484,296.244,326.2358136,130,0,0.210940102,-0.388396179,0.388396179,0.210940102,1.583333333,2.375,3.125,2.983212817,2.829341069,1775.783468,43.18771625,41.80267548,11.80267548,23.49595891,21.20401322,6.348551336,4.473551336,4.473551336,2.7416186,2.7416186,1.710382466,1.710382466,-1.45,24104123768,3.51926188,7.200981858,3.95739985,187.3441277,10.41862154,1.411842078,0,1.431199657,0,0,4.983978521,0,0,0,38.68293247,62.02766557,46.65183091,19.82127008,44.90188984,10.90292493,1.431199657,10.29379187,5.893957685,57.54238445,12.99371937,41.46947302,0,0,5.309813353,0,0,0,24.51770574,5.414990469,5.893957685,101.766013,30.21209354,1.411842078,10.90292493,0,45.15,134.1122728,0,0,0,0,0,0,0,0,10.09278671,41.22428131,250.0135709,0,3.580512446,1.915638447,-9.705664767,-4.848342257,-7.41441664,-23.67344616,-21.36785194,0,0.571428571,24,2,3,0,1,1,1,1,2,3,2,3,5,0,1,1,3,4.3455,100.2305,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
